tweet_id,tweet_date,tweet_source,tweet,tweet_urls,rating_numerator,rating_denominator,image_url,tweet_favorites,tweet_retweets,dog_class,dog_names,dog_breeds,accuracy
671891728106971137,2015-12-02 03:20:45,Twitter for iPhone,This is Mojo. Apparently he's too cute for a seat belt. Hella careless. I'd still pet him tho. 11/10 buckle up pup https://t.co/dzZYx2NByW,https://twitter.com/dog_rates/status/671891728106971137/photo/1,11,10,https://pbs.twimg.com/media/CVMJ9guXAAAhAiK.jpg,1357,585,None,Mojo,Labrador_retriever,0.567933
671896809300709376,2015-12-02 03:40:57,Twitter for iPhone,This is Lola. She fell asleep on a piece of pizza. 10/10 frighteningly relatable https://t.co/eqmkr2gmPH,https://twitter.com/dog_rates/status/671896809300709376/photo/1,10,10,https://pbs.twimg.com/media/CVMOlMiWwAA4Yxl.jpg,8629,4287,None,Lola,chow,0.243529
672068090318987265,2015-12-02 15:01:33,Twitter for iPhone,Say hello to Gizmo. He's upset because he's not sure if he's really big or the shopping cart is really small. 7/10 https://t.co/XkMtCGhr4a,https://twitter.com/dog_rates/status/672068090318987265/photo/1,7,10,https://pbs.twimg.com/media/CVOqW8eUkAESTHj.jpg,1323,530,None,Gizmo,pug,0.8633850000000001
672082170312290304,2015-12-02 15:57:30,Twitter for iPhone,This is Patch. He wants to be a Christmas tree. 11/10 https://t.co/WTJtf9O8Jg,https://twitter.com/dog_rates/status/672082170312290304/photo/1,11,10,https://pbs.twimg.com/media/CVO3KodXAAAj1de.jpg,962,377,None,Patch,toy_poodle,0.12396199999999999
672095186491711488,2015-12-02 16:49:14,Twitter for iPhone,This is Tuco. That's the toast that killed his father. 9/10 https://t.co/ujnWy26RMe,https://twitter.com/dog_rates/status/672095186491711488/photo/1,9,10,https://pbs.twimg.com/media/CVPDAR9XIAAm8QB.jpg,1016,377,None,Tuco,pug,0.794087
672125275208069120,2015-12-02 18:48:47,Twitter for iPhone,This is just impressive I have nothing else to say. 11/10 https://t.co/LquQZiZjJP,https://twitter.com/dog_rates/status/672125275208069120/photo/1,11,10,https://pbs.twimg.com/media/CVPeX2dWwAEwyaR.jpg,2458,1178,None,None,golden_retriever,8.67567e-05
672139350159835138,2015-12-02 19:44:43,Twitter for iPhone,This pup has a heart on its ass and that is downright legendary. 12/10 https://t.co/0OI927mmNJ,https://twitter.com/dog_rates/status/672139350159835138/photo/1,12,10,https://pbs.twimg.com/media/CVPrLE2WwAELCxD.jpg,1782,740,None,None,Rottweiler,0.29099200000000003
672169685991993344,2015-12-02 21:45:16,Twitter for iPhone,This is Bradley. That is his sandwich. He carries it everywhere. 10/10 https://t.co/AjBkGTyCeO,https://twitter.com/dog_rates/status/672169685991993344/photo/1,10,10,https://pbs.twimg.com/media/CVQGv-vUwAEUjCj.jpg,1042,382,None,Bradley,cocker_spaniel,0.9910110000000001
671518598289059840,2015-12-01 02:38:04,Twitter for iPhone,This is Scruffers. He's being violated on multiple levels and is not happy about it. 9/10 hang in there Scruffers https://t.co/nLQoltwEZ7,https://twitter.com/dog_rates/status/671518598289059840/photo/1,9,10,https://pbs.twimg.com/media/CVG2l9jUYAAwg-w.jpg,969,301,None,Scruffers,Lakeland_terrier,0.428275
671504605491109889,2015-12-01 01:42:28,Twitter for iPhone,This is Charlie. He was just informed that dogs can't be Jedi. 11/10 https://t.co/mGW5c50mPA,"https://twitter.com/dog_rates/status/671504605491109889/photo/1,https://twitter.com/dog_rates/status/671504605491109889/photo/1",11,10,https://pbs.twimg.com/media/CVGp4LKWoAAoD03.jpg,7174,3652,None,Charlie,toy_poodle,0.259115
671486386088865792,2015-12-01 00:30:04,Twitter for iPhone,This is Malcolm. He just saw a spider. 10/10 https://t.co/ympkwF65Dx,https://twitter.com/dog_rates/status/671486386088865792/photo/1,10,10,https://pbs.twimg.com/media/CVGZTboUsAATohd.jpg,590,212,None,Malcolm,German_shepherd,0.8270350000000001
671485057807351808,2015-12-01 00:24:48,Twitter for iPhone,Meet Penelope. She is a white Macadamias Duodenum. Very excited about wall. Lives on Frosted Flakes. 11/10 good pup https://t.co/CqcRagJlyS,https://twitter.com/dog_rates/status/671485057807351808/photo/1,11,10,https://pbs.twimg.com/media/CVGYGNYXAAAQ9m-.jpg,775,239,None,Penelope,Samoyed,0.627901
670811965569282048,2015-11-29 03:50:10,Twitter for iPhone,Meet Maggie. She enjoys her stick in the yard. Very content. Much tranquility. 10/10 keep it up pup https://t.co/eYP9i9gfYn,https://twitter.com/dog_rates/status/670811965569282048/photo/1,10,10,https://pbs.twimg.com/media/CU8z65IUEAQBc4q.jpg,1155,277,None,Maggie,basset,0.9940899999999999
670815497391357952,2015-11-29 04:04:12,Twitter for iPhone,This is Sage. He likes to burn shit. 10/10 https://t.co/nLYruSMRe6,https://twitter.com/dog_rates/status/670815497391357952/photo/1,10,10,https://pbs.twimg.com/media/CU83IZ8W4AEIh4y.jpg,3241,1587,None,Sage,American_Staffordshire_terrier,0.9197139999999999
670822709593571328,2015-11-29 04:32:51,Twitter for iPhone,Can't do better than this lol. 10/10 for the owner https://t.co/yrqGyMZhW6,https://twitter.com/dog_rates/status/670822709593571328/photo/1,10,10,https://pbs.twimg.com/media/CU89schWIAIHQmA.jpg,626,99,None,None,Chihuahua,0.00125152
670823764196741120,2015-11-29 04:37:03,Twitter for iPhone,This is Remington. He's a man dime. 12/10 https://t.co/m3ufSDwHHJ,https://twitter.com/dog_rates/status/670823764196741120/photo/1,12,10,https://pbs.twimg.com/media/CU8-puBWwAAR8Xl.jpg,792,198,None,Remington,Labrador_retriever,0.9474530000000001
670832455012716544,2015-11-29 05:11:35,Twitter for iPhone,This is Amy. She is Queen Starburst. 10/10 unexplainably juicy https://t.co/Hj2HtxpcSx,https://twitter.com/dog_rates/status/670832455012716544/photo/1,10,10,https://pbs.twimg.com/media/CU9GjzrUkAAWPh4.jpg,748,225,None,Amy,malinois,0.31760700000000003
670833812859932673,2015-11-29 05:16:59,Twitter for iPhone,This is Jett. He is unimpressed by flower. 7/10 https://t.co/459qWNnV3F,https://twitter.com/dog_rates/status/670833812859932673/photo/1,7,10,https://pbs.twimg.com/media/CU9HyzSWIAAVcte.jpg,458,128,None,Jett,Pekinese,0.609853
670840546554966016,2015-11-29 05:43:44,Twitter for iPhone,Meet Colby. He's that one cool friend that gets you into every party. Great hat. Sneaky tongue slip. 10/10 good pup https://t.co/jBnz3MjTzX,https://twitter.com/dog_rates/status/670840546554966016/photo/1,10,10,https://pbs.twimg.com/media/CU9N6upXAAAbtQe.jpg,607,201,None,Colby,Shih-Tzu,0.963622
670995969505435648,2015-11-29 16:01:20,Twitter for iPhone,Yea I can't handle this job anymore your dogs are too adorable. 12/10 https://t.co/N9W5L7BLTm,"https://twitter.com/dog_rates/status/670995969505435648/photo/1,https://twitter.com/dog_rates/status/670995969505435648/photo/1,https://twitter.com/dog_rates/status/670995969505435648/photo/1",12,10,https://pbs.twimg.com/media/CU_bRIEWcAAUVC7.jpg,1128,301,None,None,redbone,0.8662209999999999
671109016219725825,2015-11-29 23:30:32,Twitter for iPhone,This is Toby. He asked for chocolate cake for his birthday but was given vanilla instead. 8/10 it'll be ok Toby https://t.co/sYi2G0he4H,https://twitter.com/dog_rates/status/671109016219725825/photo/1,8,10,https://pbs.twimg.com/media/CVBCFkyU4AE2Wcr.jpg,1168,453,None,Toby,basenji,0.855959
671115716440031232,2015-11-29 23:57:10,Twitter for iPhone,"Meet Phred. He isn't steering, looking at the road, or wearing a seatbelt. Phred is a rolling tornado of danger 6/10 https://t.co/mZD7Bo7HfV",https://twitter.com/dog_rates/status/671115716440031232/photo/1,6,10,https://pbs.twimg.com/media/CVBILUgVAAA1ZUr.jpg,1385,795,None,Phred,malinois,0.406341
672222792075620352,2015-12-03 01:16:17,Twitter for iPhone,This is Cal. He's a Swedish Geriatric Cheddar. Upset because the pope is laughing at his eyebrows. 9/10 https://t.co/EW4MsOrF5O,https://twitter.com/dog_rates/status/672222792075620352/photo/1,9,10,https://pbs.twimg.com/media/CVQ3EDdWIAINyhM.jpg,803,217,None,Cal,beagle,0.9581780000000001
671122204919246848,2015-11-30 00:22:57,Twitter for iPhone,Two miniature golden retrievers here. Webbed paws. Don't walk very efficiently. Can't catch a tennis ball. 4/10s https://t.co/WzVLdSHJU7,https://twitter.com/dog_rates/status/671122204919246848/photo/1,4,10,https://pbs.twimg.com/media/CVBOFTLWwAAzlNi.jpg,3572,2600,None,None,Chihuahua,0.101228
671138694582165504,2015-11-30 01:28:28,Twitter for iPhone,Me running from commitment. 10/10 https://t.co/ycVJyFFkES,https://twitter.com/dog_rates/status/671138694582165504/photo/1,10,10,https://pbs.twimg.com/media/CVBdFahXAAAIe5Y.jpg,951,417,None,None,Samoyed,0.587342
671141549288370177,2015-11-30 01:39:49,Twitter for iPhone,Neat pup here. Enjoys lettuce. Long af ears. Short lil legs. Hops surprisingly high for dog. 9/10 still very petable https://t.co/HYR611wiA4,https://twitter.com/dog_rates/status/671141549288370177/photo/1,9,10,https://pbs.twimg.com/media/CVBfrU9WUAApDeV.jpg,1191,672,None,None,borzoi,0.0753577
671147085991960577,2015-11-30 02:01:49,Twitter for iPhone,This is a Helvetica Listerine named Rufus. This time Rufus will be ready for the UPS guy. He'll never expect it 9/10 https://t.co/34OhVhMkVr,https://twitter.com/dog_rates/status/671147085991960577/photo/1,9,10,https://pbs.twimg.com/media/CVBktzQXAAAPpUA.jpg,690,235,None,Rufus,Yorkshire_terrier,0.4672020000000001
671151324042559489,2015-11-30 02:18:39,Twitter for iPhone,*struggling to breathe properly* 12/10 https://t.co/NKHx0pcOii,https://twitter.com/dog_rates/status/671151324042559489/photo/1,12,10,https://pbs.twimg.com/media/CVBokRSWsAADuXx.jpg,687,159,None,None,Rottweiler,0.781201
671154572044468225,2015-11-30 02:31:34,Twitter for iPhone,Meet Holly. She's trying to teach small human-like pup about blocks but he's not paying attention smh. 11/10 &amp; 8/10 https://t.co/RcksaUrGNu,https://twitter.com/dog_rates/status/671154572044468225/photo/1,10,10,https://pbs.twimg.com/media/CVBrhXoWIAAox_C.jpg,738,225,None,Holly,Labrador_retriever,0.495047
671163268581498880,2015-11-30 03:06:07,Twitter for iPhone,Pack of horned dogs here. Very team-oriented bunch. All have weird laughs. Bond between them strong. 8/10 for all https://t.co/U7DQQdZ0mX,https://twitter.com/dog_rates/status/671163268581498880/photo/1,8,10,https://pbs.twimg.com/media/CVBzbWsWsAEyNMA.jpg,1692,1139,None,None,Scottish_deerhound,0.0269829
671182547775299584,2015-11-30 04:22:44,Twitter for iPhone,This pup holds the secrets of the universe in his left eye. 12/10 https://t.co/F7xwE0wmnu,https://twitter.com/dog_rates/status/671182547775299584/photo/1,12,10,https://pbs.twimg.com/media/CVCE9uYXIAEtSzR.jpg,1149,356,None,None,Rottweiler,0.331179
671186162933985280,2015-11-30 04:37:05,Twitter for iPhone,This is Sparky. That's his pancake now. He will raise it as his own. 10/10 https://t.co/96tMaWyoWt,https://twitter.com/dog_rates/status/671186162933985280/photo/1,10,10,https://pbs.twimg.com/media/CVCIQX7UkAEzqh_.jpg,752,218,None,Sparky,Chihuahua,0.319106
671355857343524864,2015-11-30 15:51:24,Twitter for iPhone,This is Lou. He's a Petrarch Sunni Pinto. Well-behaved pup. Little legs just hang there. 10/10 would pet firmly https://t.co/FoCULrC3rD,https://twitter.com/dog_rates/status/671355857343524864/photo/1,10,10,https://pbs.twimg.com/media/CVEilyCUwAETbJ-.jpg,488,116,None,Lou,miniature_poodle,0.313811
671357843010908160,2015-11-30 15:59:17,Twitter for iPhone,Tfw she says hello from the other side. 9/10 https://t.co/lS1TIDagIb,"https://twitter.com/dog_rates/status/671357843010908160/photo/1,https://twitter.com/dog_rates/status/671357843010908160/photo/1,https://twitter.com/dog_rates/status/671357843010908160/photo/1,https://twitter.com/dog_rates/status/671357843010908160/photo/1",9,10,https://pbs.twimg.com/media/CVEkZaPXIAEw5vr.jpg,407,151,None,None,Italian_greyhound,0.831757
671134062904504320,2015-11-30 01:10:04,Twitter for iPhone,Say hello to Clarence. He's a western Alkaline Pita. Very proud of himself for dismembering his stuffed dog pal 8/10 https://t.co/BHxr9O7wJY,https://twitter.com/dog_rates/status/671134062904504320/photo/1,8,10,https://pbs.twimg.com/media/CVBY3e7XIAAAE4Y.jpg,766,199,None,Clarence,Shih-Tzu,0.18037999999999998
672239279297454080,2015-12-03 02:21:48,Twitter for iPhone,This is Ridley. He doesn't know how to couch. 7/10 https://t.co/UHJE0UgMf7,https://twitter.com/dog_rates/status/672239279297454080/photo/1,7,10,https://pbs.twimg.com/media/CVRGDrsWsAAUWSF.jpg,911,330,None,Ridley,pug,0.332536
672245253877968896,2015-12-03 02:45:32,Twitter for iPhone,Meet Snickers. He's adorable. Also comes in t-shirt mode. 12/10 I would aggressively caress Snickers https://t.co/aCRKDaFmVr,https://twitter.com/dog_rates/status/672245253877968896/photo/1,12,10,https://pbs.twimg.com/media/CVRLfeoW4AA_ldZ.jpg,702,162,None,Snickers,Chihuahua,0.7189439999999999
672248013293752320,2015-12-03 02:56:30,Twitter for iPhone,10/10 for dog. 7/10 for cat. 12/10 for human. Much skill. Would pet all https://t.co/uhx5gfpx5k,https://twitter.com/dog_rates/status/672248013293752320/photo/1,2,10,https://pbs.twimg.com/media/CVROAIfWsAECA5t.jpg,1755,629,None,None,Irish_terrier,0.41317299999999996
673270968295534593,2015-12-05 22:41:22,Twitter for iPhone,This is Mac. His dad's probably a lawyer. 11/10 https://t.co/mjC0QpXGum,https://twitter.com/dog_rates/status/673270968295534593/photo/1,11,10,https://pbs.twimg.com/media/CVfwXuWWIAAqnoi.jpg,1085,383,None,Mac,Shih-Tzu,0.610453
673317986296586240,2015-12-06 01:48:12,Twitter for iPhone,Take a moment and appreciate how these two dogs fell asleep. Simply magnificent. 10/10 for both https://t.co/juX48bWpng,"https://twitter.com/dog_rates/status/673317986296586240/photo/1,https://twitter.com/dog_rates/status/673317986296586240/photo/1",10,10,https://pbs.twimg.com/media/CVgbIobUYAEaeI3.jpg,887,270,None,None,miniature_pinscher,0.38409899999999997
673320132811366400,2015-12-06 01:56:44,Twitter for iPhone,This is Frankie. He's wearing blush. 11/10 really accents the cheek bones https://t.co/iJABMhVidf,"https://twitter.com/dog_rates/status/673320132811366400/photo/1,https://twitter.com/dog_rates/status/673320132811366400/photo/1,https://twitter.com/dog_rates/status/673320132811366400/photo/1,https://twitter.com/dog_rates/status/673320132811366400/photo/1",11,10,https://pbs.twimg.com/media/CVgdFjNWEAAxmbq.jpg,13762,8252,None,Frankie,Samoyed,0.978833
673343217010679808,2015-12-06 03:28:27,Twitter for iPhone,IT'S SO SMALL ERMERGERF 11/10 https://t.co/dNUbKOSiWW,https://twitter.com/dog_rates/status/673343217010679808/photo/1,11,10,https://pbs.twimg.com/media/CVgyFSyU4AA9p1e.jpg,994,280,None,None,Chihuahua,0.541408
673345638550134785,2015-12-06 03:38:05,Twitter for iPhone,This is Gerald. He's a fluffy lil yellow pup. Always looks like his favorite team just lost on a hail mary. 7/10 https://t.co/GpSkpN8kXS,https://twitter.com/dog_rates/status/673345638550134785/photo/1,7,10,https://pbs.twimg.com/media/CVg0SVRWEAAsBrS.jpg,2583,1326,None,Gerald,Pomeranian,0.064627
673350198937153538,2015-12-06 03:56:12,Twitter for iPhone,This is Bella. She's a Genghis Flopped Canuck. Stuck in trash can. 9/10 not to happy about it https://t.co/RMv9EAv57u,https://twitter.com/dog_rates/status/673350198937153538/photo/1,9,10,https://pbs.twimg.com/media/CVg4bo8WEAANEEE.jpg,757,221,None,Bella,West_Highland_white_terrier,0.11918800000000004
673352124999274496,2015-12-06 04:03:51,Twitter for iPhone,*lets out a tiny screech and then goes into complete cardiac arrest* 12/10 https://t.co/az5PLGzVNJ,https://twitter.com/dog_rates/status/673352124999274496/photo/1,12,10,https://pbs.twimg.com/media/CVg6L2hWIAAYuEb.jpg,1688,556,None,None,golden_retriever,0.672808
673355879178194945,2015-12-06 04:18:46,Twitter for iPhone,This is Koda. She's a boss. Helps shift gears. Can even drive herself. Still no seat belt (reckless af). 11/10 https://t.co/0zUxlrhZrQ,"https://twitter.com/dog_rates/status/673355879178194945/photo/1,https://twitter.com/dog_rates/status/673355879178194945/photo/1,https://twitter.com/dog_rates/status/673355879178194945/photo/1",11,10,https://pbs.twimg.com/media/CVg9mTYWIAAu7J6.jpg,1521,605,None,Koda,Rottweiler,0.5292479999999999
673240798075449344,2015-12-05 20:41:29,Twitter for iPhone,Magical floating dog here. Very calm. Always hangs by the pond. Rather moist. Good listener. 6/10 personally I'd pet https://t.co/1euKoOvy49,https://twitter.com/dog_rates/status/673240798075449344/photo/1,6,10,https://pbs.twimg.com/media/CVfU7KLXAAAAgIa.jpg,1450,757,None,None,Airedale,0.443004
673359818736984064,2015-12-06 04:34:25,Twitter for iPhone,This is Steve. He was just relaxing in hot tub when he was intruded upon. 8/10 poor little pup https://t.co/EPq0MRAraJ,https://twitter.com/dog_rates/status/673359818736984064/photo/1,8,10,https://pbs.twimg.com/media/CVhBLohWEAAXtYl.jpg,1482,696,None,Steve,English_setter,0.6965680000000001
673583129559498752,2015-12-06 19:21:47,Twitter for iPhone,This is Sandy. She loves her spot by the tree. Contemplating her true purpose in the universe. Wears socks. 11/10 https://t.co/JpoEvgbDug,https://twitter.com/dog_rates/status/673583129559498752/photo/1,11,10,https://pbs.twimg.com/media/CVkMRUeWsAA9bMh.jpg,1220,381,None,Sandy,golden_retriever,0.113946
673636718965334016,2015-12-06 22:54:44,Twitter for iPhone,This is a Lofted Aphrodisiac Terrier named Kip. Big fan of bed n breakfasts. Fits perfectly. 10/10 would pet firmly https://t.co/gKlLpNzIl3,https://twitter.com/dog_rates/status/673636718965334016/photo/1,10,10,https://pbs.twimg.com/media/CVk9ApFWUAA-S1s.jpg,1139,376,None,Kip,pug,0.019044299999999997
673662677122719744,2015-12-07 00:37:52,Twitter for iPhone,This is Kendall. 12/10 would cuddle the hell out of https://t.co/fJulMurnfj,https://twitter.com/dog_rates/status/673662677122719744/photo/1,12,10,https://pbs.twimg.com/media/CVlUfBbUwAQyfcD.jpg,1279,374,None,Kendall,Labrador_retriever,0.95767
673680198160809984,2015-12-07 01:47:30,Twitter for iPhone,This is Shnuggles. I would kill for Shnuggles. 13/10 https://t.co/GwvpQiQ7oQ,https://twitter.com/dog_rates/status/673680198160809984/photo/1,13,10,https://pbs.twimg.com/media/CVlkid8WoAAqDlB.jpg,1404,484,None,Shnuggles,Samoyed,0.9898530000000001
673686845050527744,2015-12-07 02:13:55,Twitter for iPhone,This is George. He's upset that the 4th of July isn't everyday. 11/10 https://t.co/wImU0jdx3E,https://twitter.com/dog_rates/status/673686845050527744/photo/1,11,10,https://pbs.twimg.com/media/CVlqi_AXIAASlcD.jpg,1481,455,None,George,Pekinese,0.18590299999999998
673688752737402881,2015-12-07 02:21:29,Twitter for iPhone,Meet Larry. He doesn't know how to shoe. 9/10 damn it Larry https://t.co/jMki5GOV3y,https://twitter.com/dog_rates/status/673688752737402881/photo/1,9,10,https://pbs.twimg.com/media/CVlsVs3WIAAja6m.jpg,1294,516,None,Larry,soft-coated_wheaten_terrier,0.340806
673689733134946305,2015-12-07 02:25:23,Twitter for iPhone,When you're having a blast and remember tomorrow's Monday. 11/10 https://t.co/YPsJasNVGe,"https://twitter.com/dog_rates/status/673689733134946305/photo/1,https://twitter.com/dog_rates/status/673689733134946305/photo/1",11,10,https://pbs.twimg.com/media/CVltNgxWEAA5sCJ.jpg,1780,676,None,None,Chesapeake_Bay_retriever,0.38222
673705679337693185,2015-12-07 03:28:45,Twitter for iPhone,This is Dot. He found out you only pretended to throw the ball that one time. You don't fuck with Dot. 8/10 https://t.co/Ymg4fwKlZd,https://twitter.com/dog_rates/status/673705679337693185/photo/1,8,10,https://pbs.twimg.com/media/CVl7u00WcAAufzR.jpg,1285,413,None,Dot,Shih-Tzu,0.165383
673580926094458881,2015-12-06 19:13:01,Twitter for iPhone,When you ask your professor about extra credit on the last day of class. 8/10 https://t.co/H6rqZyE4NP,https://twitter.com/dog_rates/status/673580926094458881/photo/1,8,10,https://pbs.twimg.com/media/CVkKRqOXIAEX83-.jpg,851,276,None,None,beagle,0.9850620000000001
670807719151067136,2015-11-29 03:33:17,Twitter for iPhone,"Say hello to Andy. He can balance on one foot, obliterate u in checkers, &amp; transform into a rug. 11/10 much talents https://t.co/idzH8JH06g","https://twitter.com/dog_rates/status/670807719151067136/photo/1,https://twitter.com/dog_rates/status/670807719151067136/photo/1,https://twitter.com/dog_rates/status/670807719151067136/photo/1",11,10,https://pbs.twimg.com/media/CU8v-rdXIAId12Z.jpg,1175,504,None,Andy,Old_English_sheepdog,0.9580350000000001
673213039743795200,2015-12-05 18:51:11,Twitter for iPhone,This is Dexter. He just got some big news. 10/10 https://t.co/CbvCUE6PFI,https://twitter.com/dog_rates/status/673213039743795200/photo/1,10,10,https://pbs.twimg.com/media/CVe7r7QVEAAc4Bg.jpg,2301,879,None,Dexter,schipperke,0.8880819999999999
672995267319328768,2015-12-05 04:25:50,Twitter for iPhone,This is Pumpkin. He can look in two different directions at once. Great with a screwdriver. 8/10 https://t.co/odpuqtz2Fq,https://twitter.com/dog_rates/status/672995267319328768/photo/1,8,10,https://pbs.twimg.com/media/CVb1mRiWcAADBsE.jpg,978,308,None,Pumpkin,French_bulldog,0.7195590000000001
672264251789176834,2015-12-03 04:01:02,Twitter for iPhone,This is Kreg. He has the eyes of a tyrannical dictator. Will not rest until household is his. 10/10 https://t.co/TUeuaOmunV,https://twitter.com/dog_rates/status/672264251789176834/photo/1,10,10,https://pbs.twimg.com/media/CVRcxJ-WsAAXOhO.jpg,1170,349,None,Kreg,Chihuahua,0.6098600000000001
672267570918129665,2015-12-03 04:14:13,Twitter for iPhone,When you accidentally open up the front facing camera. 10/10 https://t.co/jDXxZARQIZ,https://twitter.com/dog_rates/status/672267570918129665/photo/1,10,10,https://pbs.twimg.com/media/CVRfyZxWUAAFIQR.jpg,1532,634,None,None,Irish_terrier,0.716932
672272411274932228,2015-12-03 04:33:27,Twitter for iPhone,This is Pippin. He is terrified of his new little yellow giraffe. 11/10 https://t.co/ZICNl6tIr5,"https://twitter.com/dog_rates/status/672272411274932228/photo/1,https://twitter.com/dog_rates/status/672272411274932228/photo/1",11,10,https://pbs.twimg.com/media/CVRkLuJWUAAhhYp.jpg,6581,3502,None,Pippin,pug,0.9146850000000001
672466075045466113,2015-12-03 17:23:00,Twitter for iPhone,This is Franq and Pablo. They're working hard getting ready for Christmas. 12/10 for both. Amazing pups https://t.co/8lKFBOQ2J5,https://twitter.com/dog_rates/status/672466075045466113/photo/1,12,10,https://pbs.twimg.com/media/CVUUU_EWoAAxABV.jpg,1380,557,None,Franq|Pablo,cocker_spaniel,0.150424
672482722825261057,2015-12-03 18:29:09,Twitter for iPhone,This is light saber pup. Ready to fight off evil with light saber. 10/10 true hero https://t.co/LPPa3btIIt,https://twitter.com/dog_rates/status/672482722825261057/photo/1,10,10,https://pbs.twimg.com/media/CVUjd14W4AE8tvO.jpg,1158,626,None,None,West_Highland_white_terrier,0.5861729999999999
672488522314567680,2015-12-03 18:52:12,Twitter for iPhone,"This is Jackie. She was all ready to go out, but her friends just cancelled on her. 10/10 hang in there Jackie https://t.co/rVfi6CCidK",https://twitter.com/dog_rates/status/672488522314567680/photo/1,10,10,https://pbs.twimg.com/media/CVUovvHWwAAD-nu.jpg,1139,450,None,Jackie,Doberman,0.605358
672523490734551040,2015-12-03 21:11:09,Twitter for iPhone,When she says she'll be ready in a minute but you've been waiting in the car for almost an hour. 10/10 https://t.co/EH0N3dFKUi,https://twitter.com/dog_rates/status/672523490734551040/photo/1,10,10,https://pbs.twimg.com/media/CVVIjGbWwAAxkN0.jpg,656,178,None,None,golden_retriever,0.5659810000000001
672538107540070400,2015-12-03 22:09:14,Twitter for iPhone,Meet Darby. He's a Fiscal Tutankhamen Waxbeard. Really likes steak. 7/10 https://t.co/rSndxTL0Ap,https://twitter.com/dog_rates/status/672538107540070400/photo/1,7,10,https://pbs.twimg.com/media/CVVV1wJWoAEcOyk.jpg,1050,381,None,Darby,Chihuahua,0.160274
672997845381865473,2015-12-05 04:36:04,Twitter for iPhone,Say hello to Kenzie. She is a fluff ball. 12/10 you'd need to taser me for me to let go of her https://t.co/dph1UHNJrg,https://twitter.com/dog_rates/status/672997845381865473/photo/1,12,10,https://pbs.twimg.com/media/CVb39_1XIAAMoIv.jpg,2005,746,None,Kenzie,chow,0.517255
672591762242805761,2015-12-04 01:42:26,Twitter for iPhone,This is Taz. He boxes leaves. 10/10 https://t.co/bWQ0iIcP0w,https://twitter.com/dog_rates/status/672591762242805761/photo/1,10,10,https://pbs.twimg.com/media/CVWGotpXAAMRfGq.jpg,968,345,None,Taz,kuvasz,0.777659
672604026190569472,2015-12-04 02:31:10,Twitter for iPhone,This is a baby Rand Paul. Curls for days. 11/10 would cuddle the hell out of https://t.co/xHXNaPAYRe,https://twitter.com/dog_rates/status/672604026190569472/photo/1,11,10,https://pbs.twimg.com/media/CVWRyylWIAAMltv.jpg,1135,413,None,None,toy_poodle,0.8201579999999999
672640509974827008,2015-12-04 04:56:09,Twitter for iPhone,This is Leonidas. He just got rekt by a snowball. 9/10 doggy down https://t.co/uNrmYDUa9M,https://twitter.com/dog_rates/status/672640509974827008/photo/1,9,10,https://pbs.twimg.com/media/CVWy9v-VAAALSoE.jpg,991,333,None,Leonidas,Chesapeake_Bay_retriever,0.420155
672834301050937345,2015-12-04 17:46:12,Twitter for iPhone,"This is Ed. He's not mad, just disappointed. 10/10 https://t.co/BIljU0zhLN",https://twitter.com/dog_rates/status/672834301050937345/photo/1,10,10,https://pbs.twimg.com/media/CVZjOktVAAAtigw.jpg,1341,589,None,Ed,Pembroke,0.5825600000000001
672877615439593473,2015-12-04 20:38:19,Twitter for iPhone,This is Oscar. He's getting bombarded with the snacks. Not sure he's happy about it. 8/10 for Oscar https://t.co/dJHI7uC2y3,https://twitter.com/dog_rates/status/672877615439593473/photo/1,8,10,https://pbs.twimg.com/media/CVaKn75XAAEU09u.jpg,1055,381,None,Oscar,Chihuahua,0.412362
672964561327235073,2015-12-05 02:23:49,Twitter for iPhone,This is Terry. He's a Toasty Western Sriracha. Doubles as a table. Great for parties. 10/10 would highly recommend https://t.co/1ui7a1ZLTT,https://twitter.com/dog_rates/status/672964561327235073/photo/1,10,10,https://pbs.twimg.com/media/CVbZsouWUAIsxMc.jpg,1452,662,None,Terry,Chihuahua,0.29234299999999996
672968025906282496,2015-12-05 02:37:35,Twitter for iPhone,This is Gustaf. He's a purebred Chevy Equinox. Loves to shred. Gnarly lil pup. Great with the babes. 11/10 https://t.co/7CbO2eMAgJ,https://twitter.com/dog_rates/status/672968025906282496/photo/1,11,10,https://pbs.twimg.com/media/CVbc2V2WsAE3-kn.jpg,1337,566,None,Gustaf,toy_poodle,0.678046
672980819271634944,2015-12-05 03:28:25,Twitter for iPhone,Extraordinary dog here. Looks large. Just a head. No body. Rather intrusive. 5/10 would still pet https://t.co/ufHWUFA9Pu,https://twitter.com/dog_rates/status/672980819271634944/photo/1,5,10,https://pbs.twimg.com/media/CVbodBOUsAAb7jZ.jpg,1851,1036,None,None,basset,0.21946100000000002
670804601705242624,2015-11-29 03:20:54,Twitter for iPhone,Meet Mason. He's a total frat boy. Pretends to be Hawaiian. Head is unbelievably round. 10/10 would pet so damn well https://t.co/DM3ZP3AA7b,https://twitter.com/dog_rates/status/670804601705242624/photo/1,10,10,https://pbs.twimg.com/media/CU8tOJZWUAAlNoF.jpg,2011,986,None,Mason,Pomeranian,0.86856
